UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Mr. Newberger,@jeremynewberger,2020-11-21T12:24:31.000Z,"Mr. Newberger
@jeremynewberger
·
Nov 21, 2020","Think anyone at Pfizer or Moderna looks to Geraldo for advice on naming things?
27
19
397",,27,19,397,[],https://twitter.com/jeremynewberger/status/1330124933528248326
Kevin Zak,@KevinJZak,2020-11-21T17:56:18.000Z,"Kevin Zak
@KevinJZak
·
Nov 21, 2020","Moderna Family
2
1
39",,2,1,39,['https://pbs.twimg.com/media/EnXZg2yW8AALlWR?format=jpg&name=medium'],https://twitter.com/KevinJZak/status/1330208428690698245
Katie Thomas,@katie_thomas,2020-11-21T20:48:15.000Z,"Katie Thomas
@katie_thomas
·
Nov 21, 2020","In the spring, everyone said it would take 12 to 18 months for a vaccine. Here’s the improbable tale of how Moderna, Pfizer, BioNTech and a massive federal effort drastically shortened that timeline.
nytimes.com
Politics, Science and the Remarkable Race for a Coronavirus Vaccine (Published 2020)
The furious race to develop a coronavirus vaccine played out against a presidential election, between a pharmaceutical giant and a biotech upstart, with the stakes as high as they could get.
10
57
134",,10,57,134,['https://pbs.twimg.com/card_img/1462734736627888135/ROVksVqo?format=jpg&name=medium'],https://twitter.com/katie_thomas/status/1330251704655355907
Leonard J. French,@leonardjfrench,2020-11-21T11:02:15.000Z,"Leonard J. French
@leonardjfrench
·
Nov 21, 2020","Trump accuses Pfizer and Moderna of working to stop his re-election
independent.co.uk
Trump accuses Pfizer and Moderna of working to stop his re-election
Mr Trump again claimed falsely that he had ‘won’ the election
14
13
45",,14,13,45,['https://pbs.twimg.com/card_img/1463100516301373512/GHoF28hL?format=jpg&name=medium'],https://twitter.com/leonardjfrench/status/1330104229533454336
Neil “HARM TO ONGOING MATTER” Laferty,@guitarviator,2020-11-21T16:52:31.000Z,"Neil “HARM TO ONGOING MATTER” Laferty
@guitarviator
·
Nov 21, 2020","Reminder that we could easily have had a fairly normal Thanksgiving if President Mobster Douchebag hadn't undermined every effort to control the pandemic from the beginning, which he already knew about enough *IN JANUARY* to partner with Moderna on a vaccine, per Vanky. 1/2
5
31
135",,5,31,135,[],https://twitter.com/guitarviator/status/1330192378808967172
Reuters Asia,@ReutersAsia,2020-11-21T23:30:10.000Z,"Reuters Asia
@ReutersAsia
·
Nov 21, 2020","Moderna to charge $25-$37 for COVID-19 vaccine, CEO tells paper http://reut.rs/2KnloQA
7
10",,,7,10,['https://pbs.twimg.com/media/EnYl7ptXUAADJ-l?format=jpg&name=900x900'],https://twitter.com/ReutersAsia/status/1330292448657092609
Aman Batheja,@amanbatheja,2020-11-21T21:44:28.000Z,"Aman Batheja
@amanbatheja
·
Nov 21, 2020","The federal government went to some incredible lengths to help Moderna, a biotech upstart, get what it needed to move its vaccine trial forward
https://nytimes.com/2020/11/21/us/politics/coronavirus-vaccine.html…
3
29
63",,3,29,63,"['https://pbs.twimg.com/media/EnYNrPSXUAQD6JP?format=png&name=large', 'https://pbs.twimg.com/media/EnYNrPRW8AAO-zY?format=png&name=large']",https://twitter.com/amanbatheja/status/1330265848620134408
Maddy Smith,@somaddysmith,2020-11-21T13:43:56.000Z,"Maddy Smith
@somaddysmith
·
Nov 21, 2020","“Moderna? Will you accept this rose?” Us picking a vaccine
3
58",,,3,58,[],https://twitter.com/somaddysmith/status/1330144921660116994
Tony Gosling,@TonyGosling,2020-11-21T14:25:53.000Z,"Tony Gosling
@TonyGosling
·
Nov 21, 2020","‘Your Own Cells Become The Virus’, Top Immunologist ‘Will Not Take’ Pfizer and Moderna mRNA Covid Vaccines ‘Could Injure You For Life’ – Stand Up Bristol Demonstration – 1999 Clydach murders – David Morris, South Wales Police murderer Sgt Steven Lewis?
The following media includes potentially sensitive content. Change settings
View
2
30
51",✈,2,30,51,[],https://twitter.com/TonyGosling/status/1330155475493662723
dr kholera kardashian,@kholerakardash,2020-11-21T19:55:25.000Z,"dr kholera kardashian
@kholerakardash
·
Nov 21, 2020","Me & the girlies on our way to the club after we get our vaccines (i got moderna they got that unlicensed russian one)
1
24",,1,,24,['https://pbs.twimg.com/ext_tw_video_thumb/1330238356891070466/pu/img/DPUKypEgi5bRv88t.jpg'],https://twitter.com/kholerakardash/status/1330238408908804107
BNN Bloomberg,@BNNBloomberg,2020-11-21T16:50:04.000Z,"BNN Bloomberg
@BNNBloomberg
·
Nov 21, 2020","Canada secures ultra-cold freezers to store Pfizer, Moderna COVID vaccines http://bnnbloomberg.ca/1.1525496
2
10
25",,2,10,25,['https://pbs.twimg.com/media/EnXKV_TXcAANMrz?format=jpg&name=medium'],https://twitter.com/BNNBloomberg/status/1330191763651354624
RufusKings,@RufusKings1776,2020-11-21T20:02:21.000Z,"RufusKings
@RufusKings1776
·
Nov 21, 2020","Actually Pfizer and Moderna expect to have millions of doses.
What's with the ""we"" 
@SecAzar
?
GOP
@GOP
 · Nov 21, 2020
“We expect to have 40 million doses of a combination of Pfizer and Moderna vaccines by end of December so hat would be enough to vaccinate 20 million people just in the month and a half that remains in this year.” -@SecAzar
5
18",,,5,18,"['https://pbs.twimg.com/profile_images/1430179942634074113/6uaDVi_r_normal.jpg', 'https://pbs.twimg.com/media/EnX0vQ5XMAEUHrb.jpg']",https://twitter.com/RufusKings1776/status/1330240149695975431
Arshath,@cocobunis,2020-11-21T08:18:38.000Z,"Arshath
@cocobunis
·
Nov 21, 2020","Pfizer, Moderna and the Oxford vaccines are front runners and they are seeking approval for use. These are new type of vaccines called mRNA vaccines and they have been shown to be safe in their initial trials. BTW WHO also allows burials, dont see yourll take that seriously?
Jamila Husain
@Jamz5251
 · Nov 21, 2020
Any #COVID19 vaccine will not be tried in #SriLanka until WHO officially approves it, Min. @RajapaksaNamal told P'ment Friday. “Neither the WHO nor any othr country has approved any COVID vaccine yet.""
""We cannot allow SriLankan ppl to be used as guinea pigs fr vaccine testing.""
3
11
58",,3,11,58,['https://pbs.twimg.com/profile_images/1459797779543248899/sMxSHEzq_normal.jpg'],https://twitter.com/cocobunis/status/1330063055116439552
"David Knight Show LIVE 9am EST, M-F",@libertytarian,2020-11-21T20:45:15.000Z,"David Knight Show LIVE 9am EST, M-F
@libertytarian
·
Nov 21, 2020","#Gates’ favorite MIT mad scientist,
who developed the microdot vaccine tattoo
and a sterilization micro-chip for the billionaire,
also co-founded Moderna,
built upon RNA/DNA modifying ""medicine""

Now funded by #WhiteHouse's #OperationWarpSpeed
postnewsera.com
Gates, Moderna & the Luciferian Connection
Gates’ favorite MIT mad scientist, who developed the microdot vaccine tattoo and a sterilization micro-chip for the billionaire also co-founded Moderna, the company built around modifying your DNA and
8
57
86",,8,57,86,[],https://twitter.com/libertytarian/status/1330250946920787976
Belinda Smith,@sciencebelinda,2020-11-21T21:29:54.000Z,"Belinda Smith
@sciencebelinda
·
Nov 21, 2020","Last year, just months before COVID-19 tore around the world, Moderna reported “spectacularly good” phase 1 results for mRNA vaccines against a familiar – but also deadly – virus: the flu
abc.net.au
The development of effective mRNA vaccines could have benefits way beyond this current pandemic
Pfizer and Moderna's COVID-19 vaccines are based on an as-yet unapproved technology. So beyond this pandemic, how might these and similar vaccines protect us against other diseases?
4
11",,,4,11,['https://pbs.twimg.com/card_img/1463332387237019652/h8-co4Ji?format=jpg&name=900x900'],https://twitter.com/sciencebelinda/status/1330262184337809409
The Seattle Times,@seattletimes,2020-11-21T15:14:53.000Z,"The Seattle Times
@seattletimes
·
Nov 21, 2020","Moderna and Pfizer both revealed promising results this month for the mRNA vaccine candidates both companies are developing.

For this week’s FAQ Friday, we answer questions about COVID-19 vaccines, the findings of which have not yet been peer-reviewed.
seattletimes.com
When Pfizer, Moderna vaccines could be available, and the genetic science behind how they work
The two vaccines for coronavirus reported to be than 90% effective use mRNA, a technique that introduces a foreign element into the human body to get the immune system working against the virus. Here...
4
10",,,4,10,['https://pbs.twimg.com/card_img/1462018533546729477/-G1pth8X?format=jpg&name=small'],https://twitter.com/seattletimes/status/1330167809284993030
Paulo Lotufo,@PauloLotufo,2020-11-21T21:36:15.000Z,"Paulo Lotufo
@PauloLotufo
·
Nov 21, 2020","VACCINE -The Economist. #2 The Pfizer vaccine, by contrast, needs to be kept ultracold, at -70°C or below, most of the time. That will make the Moderna vaccine far easier and cheaper to distribute (although the cost of the Moderna vaccine itself is higher).
1
4
27",,1,4,27,[],https://twitter.com/PauloLotufo/status/1330263783894376452
Dr. Ali Khan,@DrAliSKhan,2020-11-21T21:06:31.000Z,"Dr. Ali Khan
@DrAliSKhan
·
Nov 21, 2020","#COVID19 Vaccine Logistics
Pfizer: Ship & store at ultracold –94 °F; administer within 5 day of transfer to refrigerator. 2nd dose in 21 days
Moderna: Ship & store at freezer -4 °F; administer within 6 mos of transfer to refrigerator. 2nd dose in 28 days
scientificamerican.com
The COVID Cold Chain: How a Vaccine Will Get to You
A vaccine logistics expert explains how millions of frozen vials will be widely distributed
1
6
11",,1,6,11,['https://pbs.twimg.com/card_img/1461915053469450246/i3r7-XHh?format=jpg&name=900x900'],https://twitter.com/DrAliSKhan/status/1330256298101923842
NYT Science,@NYTScience,2020-11-21T18:17:23.000Z,"NYT Science
@NYTScience
·
Nov 21, 2020","Pfizer and Moderna say their vaccines are 95% effective. But what does that actually mean?
nytimes.com
2 Companies Say Their Vaccines Are 95% Effective. What Does That Mean?
You might assume that 95 out of every 100 people vaccinated will be protected from Covid-19. But that’s not how the math works.
1
4
16",,1,4,16,['https://pbs.twimg.com/card_img/1461330081482252295/bpmFYGAy?format=jpg&name=medium'],https://twitter.com/NYTScience/status/1330213736385306624
SPIN,@SPIN,2020-11-21T22:00:01.000Z,"SPIN
@SPIN
·
Nov 21, 2020","Dolly Parton helped fund Moderna's COVID-19 vaccine research
spin.com
Dolly Parton Helped Fund Moderna's COVID-19 Vaccine Research
Parton donated $1 million to Vanderbilt University Medical Center, which worked on Moderna's Moderna’s vaccine trial and clinical research.
3
6
19",,3,6,19,['https://pbs.twimg.com/card_img/1463765849488113668/LVsXa8gr?format=jpg&name=small'],https://twitter.com/SPIN/status/1330269761746444294
Anastasia Hopkins Folpe,@AnastasiaHFolpe,2020-11-21T18:09:47.000Z,"Anastasia Hopkins Folpe
@AnastasiaHFolpe
·
Nov 21, 2020","If ANYONE deserves naming rights to the COVID vaccine, it is 
@DollyParton
.  But then, she’s always been a shot in the arm.  Thanks to this sage and artist who is one of many wise women holding our world together.  #dollyshot #CoronaVaccine #COVID #tikkunolam 
@moderna_tx
2
9",,2,,9,['https://pbs.twimg.com/media/EnXcmehXcAUXlEx?format=jpg&name=medium'],https://twitter.com/AnastasiaHFolpe/status/1330211822507614209
Nidhi Subbaraman,@NidhiSubs,2020-11-21T21:05:37.000Z,"Nidhi Subbaraman
@NidhiSubs
·
Nov 21, 2020","Why 
@moderna_tx
 was delayed: ""If it could not prove its vaccine worked well for Black and Hispanic Americans, who have been disproportionately affected by the pandemic, it would not make it over the finish line.""
nytimes.com
Politics, Science and the Remarkable Race for a Coronavirus Vaccine (Published 2020)
The furious race to develop a coronavirus vaccine played out against a presidential election, between a pharmaceutical giant and a biotech upstart, with the stakes as high as they could get.
1
1",,,1,1,['https://pbs.twimg.com/card_img/1462734736627888135/ROVksVqo?format=jpg&name=medium'],https://twitter.com/NidhiSubs/status/1330256073622761475
Chris Banker,@chrisrbanker,2020-11-21T15:30:14.000Z,"Chris Banker
@chrisrbanker
·
Nov 21, 2020","Walked by the 
@LonzaGroup
 facility on our weekly Saturday AM visit to Pease AFB. 
@moderna_tx
 COVID-19 vaccine being produced here now. Better days ahead!

(Also pictured: Jack eating a stick)
3",,,,3,"['https://pbs.twimg.com/media/EnW4EwBXEAARwu6?format=jpg&name=900x900', 'https://pbs.twimg.com/media/EnW4ExiWEAUnUqC?format=jpg&name=small']",https://twitter.com/chrisrbanker/status/1330171672348020740
Independent Women's Voice,@IWV,2020-11-21T20:11:03.000Z,"Independent Women's Voice
@IWV
·
Nov 21, 2020","Like Pfizer, Moderna was a part of President Trump’s Operation Warp Speed. Several other pharmaceutical companies—that also participated in Operation Warp Speed—are expected to announce their vaccines soon. #IWvaxx
iwf.org
Two Coronavirus Vaccines...and more to come! | Independent Women's Forum
Three cheers for competition! Pharmaceutical company Moderna has developed a coronavirus vaccine that is 94.5 percent effective. Dr. Fauci called […]
5
15",,,5,15,['https://pbs.twimg.com/card_img/1463710391762964481/YsnNwf0w?format=jpg&name=900x900'],https://twitter.com/IWV/status/1330242341844770823
PropertyRadar,@PropertyRadar,2020-11-21T16:55:02.000Z,"PropertyRadar
@PropertyRadar
·
Nov 21, 2020","NYC-Linked Stocks Climb on Optimism Over Moderna Vaccine Results
@Bloomberg
 @moderna_tx
 
#REIT #business #COVID19 #investments #realestate #landlords #investors
bloomberg.com
NYC-Linked Stocks Climb on Optimism Over Moderna Vaccine Results
Landlords, lenders and other companies tied to New York City’s prosperity got a boost on Monday as fresh vaccine news from Moderna Inc. added to last week’s optimism about a return to pre-pandemic...
1",,,1,,['https://pbs.twimg.com/card_img/1462235788708495363/MeYAsgbl?format=jpg&name=medium'],https://twitter.com/PropertyRadar/status/1330193013193252873
Medtorek,@Medtorek,2020-11-21T19:53:27.000Z,"Medtorek
@Medtorek
·
Nov 21, 2020","What do we know about side effects of #COVID19 vaccines?
Fever, aches from Pfizer, Moderna jabs aren’t dangerous but may be intense for some 

Via 
@ScienceMagazine
 
 https://bit.ly/3flrjB0
@chichodisanto
 @CatiaCilloniz
 @KayKosmos
 @NeilFlochMD
 @DrLindaMD
1
15
19",🤔 👉 🤒 ⚓,1,15,19,['https://pbs.twimg.com/media/EnXynKqXIAQiEdq?format=jpg&name=medium'],https://twitter.com/Medtorek/status/1330237913586683904
Laura Teicher Bonnell,@LauraTbonnell,2020-11-21T17:11:22.000Z,"Laura Teicher Bonnell
@LauraTbonnell
·
Nov 21, 2020","“Innovation is a form of intellectual immigration...people who are comfortable leaving comfort behind.” Immigrants do make our country great. 
@NoubarAfeyan
 @moderna_tx
 @camanpour 
@AmanpourCoPBS
2",,,,2,[],https://twitter.com/LauraTbonnell/status/1330197121782394884
Hantlar Dumbbells,@HantlarD,2020-11-21T14:30:15.000Z,"Hantlar Dumbbells
@HantlarD
·
Nov 21, 2020","Replying to 
@US_FDA
Why is 
@US_FDA
 taking so much time to authorise 
@pfizer
 and 
@moderna_tx
  Covid-19 vaccines.. isn't 94.5% much more than expected.. each day = 1000s dead, each night = 1000s dead... is there a reason for waiting so long and does the risk outweigh the need to take the risk!
1
1
3",,1,1,3,[],https://twitter.com/HantlarD/status/1330156576632614919
Dalton Price,@daltonprice386,2020-11-21T16:52:28.000Z,"Dalton Price
@daltonprice386
·
Nov 21, 2020","Of the 1 billion #COVID19 vaccines 
@Moderna_tx
 will make in 2021, 78% were already sold to rich countries that represent just 12% of the globe. We need to grapple w/ the international political economy that makes this acceptable. #DecolonizeGlobalHealth
globaljustice.org.uk
78% of Moderna vaccine doses already sold to rich countries - Global Justice Now
Just 12% of the global population stand to receive the majority of doses from a vaccine that has received billions in public funding
6",,,,6,['https://pbs.twimg.com/card_img/1462136216464330760/3th2YNbw?format=jpg&name=medium'],https://twitter.com/daltonprice386/status/1330192365399760897
LindaSLH,@Lindas0809Linda,2020-11-21T18:39:33.000Z,"LindaSLH
@Lindas0809Linda
·
Nov 21, 2020","Replying to 
@MollyJongFast
 @soledadobrien
 and 
@mattgreenfield
I'm in the Moderna trial. It feels so good to do something to help.  My first shot I had zero reaction except arm pain. Second shot I had ALL the reactions, so reasonable deduction is I got the vaccine, but I'm operating like I didn't.
5
93",,5,,93,[],https://twitter.com/Lindas0809Linda/status/1330219312548818945
